Merchant_ID,Merchant_Name,Industry,Onboarding_Date
MERCH634,Business_634,Healthcare,2024-04-27
MERCH635,Business_635,Technology,2023-05-05
MERCH636,Business_636,Retail,2022-12-08
MERCH637,Business_637,Retail,2023-06-10
MERCH638,Business_638,Retail,2023-01-04
MERCH639,Business_639,Retail,2021-12-18
MERCH640,Business_640,Services,2024-01-23
MERCH641,Business_641,Technology,2023-07-29
MERCH642,Business_642,Services,2021-07-08
MERCH643,Business_643,Retail,2022-09-06
MERCH644,Business_644,Education,2023-08-01
MERCH645,Business_645,Healthcare,2022-09-25
MERCH646,Business_646,Technology,2022-11-07
MERCH647,Business_647,Healthcare,2022-01-06
MERCH648,Business_648,Healthcare,2021-08-20
MERCH649,Business_649,Technology,2023-08-02
MERCH650,Business_650,Retail,2023-04-27
MERCH651,Business_651,Healthcare,2023-07-13
MERCH652,Business_652,Services,2022-12-10
MERCH653,Business_653,Services,2022-11-13
MERCH654,Business_654,Healthcare,2023-02-02
MERCH655,Business_655,Services,2021-07-13
MERCH656,Business_656,Services,2021-09-04
MERCH657,Business_657,Retail,2023-01-21
MERCH658,Business_658,Education,2021-07-25
MERCH659,Business_659,Technology,2022-11-20
MERCH660,Business_660,Education,2022-12-21
MERCH661,Business_661,Healthcare,2023-04-14
MERCH662,Business_662,Technology,2021-10-02
MERCH663,Business_663,Retail,2023-07-26
MERCH664,Business_664,Retail,2022-08-18
MERCH665,Business_665,Services,2022-06-17
MERCH666,Business_666,Technology,2023-08-06
MERCH667,Business_667,Technology,2022-07-11
MERCH668,Business_668,Technology,2024-01-09
MERCH669,Business_669,Technology,2022-10-01
MERCH670,Business_670,Education,2021-10-22
MERCH671,Business_671,Education,2022-06-26
MERCH672,Business_672,Education,2024-06-19
MERCH673,Business_673,Education,2021-09-27
MERCH674,Business_674,Retail,2024-03-05
MERCH675,Business_675,Services,2023-08-21
MERCH676,Business_676,Healthcare,2021-12-28
MERCH677,Business_677,Education,2023-07-20
MERCH678,Business_678,Technology,2023-11-27
MERCH679,Business_679,Services,2022-05-20
MERCH680,Business_680,Retail,2023-03-20
MERCH681,Business_681,Healthcare,2023-02-12
MERCH682,Business_682,Education,2023-04-06
MERCH683,Business_683,Retail,2021-11-10
MERCH684,Business_684,Technology,2021-11-11
MERCH685,Business_685,Education,2022-11-15
MERCH686,Business_686,Technology,2022-02-18
MERCH687,Business_687,Education,2024-01-02
MERCH688,Business_688,Services,2023-07-13
MERCH689,Business_689,Services,2023-09-12
MERCH690,Business_690,Education,2023-08-11
MERCH691,Business_691,Healthcare,2023-08-06
MERCH692,Business_692,Services,2023-02-23
MERCH693,Business_693,Healthcare,2021-08-04
MERCH694,Business_694,Services,2022-07-13
MERCH695,Business_695,Retail,2021-11-23
MERCH696,Business_696,Technology,2022-03-29
MERCH697,Business_697,Healthcare,2023-05-28
MERCH698,Business_698,Healthcare,2022-03-29
MERCH699,Business_699,Technology,2023-03-24
MERCH700,Business_700,Healthcare,2021-08-13
MERCH701,Business_701,Services,2023-01-24
MERCH702,Business_702,Education,2024-01-07
MERCH703,Business_703,Services,2021-10-15
MERCH704,Business_704,Education,2022-06-23
MERCH705,Business_705,Healthcare,2022-10-13
MERCH706,Business_706,Healthcare,2023-04-23
MERCH707,Business_707,Services,2021-09-16
MERCH708,Business_708,Education,2023-10-16
MERCH709,Business_709,Technology,2024-05-05
MERCH710,Business_710,Healthcare,2023-09-29
MERCH711,Business_711,Retail,2023-09-12
MERCH712,Business_712,Services,2024-05-24
MERCH713,Business_713,Education,2024-05-05
MERCH714,Business_714,Education,2023-07-16
MERCH715,Business_715,Services,2021-07-27
MERCH716,Business_716,Technology,2022-11-01
MERCH717,Business_717,Retail,2022-01-12
MERCH718,Business_718,Retail,2023-02-21
MERCH719,Business_719,Retail,2022-02-06
MERCH720,Business_720,Healthcare,2023-10-15
MERCH721,Business_721,Education,2021-12-04
MERCH722,Business_722,Services,2021-09-27
MERCH723,Business_723,Retail,2023-09-11
MERCH724,Business_724,Healthcare,2022-07-21
MERCH725,Business_725,Education,2021-09-19
MERCH726,Business_726,Education,2022-06-25
MERCH727,Business_727,Healthcare,2023-08-15
MERCH728,Business_728,Technology,2021-10-26
MERCH729,Business_729,Healthcare,2023-10-27
MERCH730,Business_730,Retail,2022-12-12
MERCH731,Business_731,Services,2022-07-17
MERCH732,Business_732,Retail,2022-04-08
MERCH733,Business_733,Retail,2023-12-10
MERCH734,Business_734,Services,2024-03-23
MERCH735,Business_735,Education,2023-01-17
MERCH736,Business_736,Services,2023-06-12
MERCH737,Business_737,Healthcare,2024-03-06
MERCH738,Business_738,Education,2021-07-15
MERCH739,Business_739,Healthcare,2022-05-16
MERCH740,Business_740,Retail,2024-05-22
MERCH741,Business_741,Healthcare,2022-09-09
MERCH742,Business_742,Healthcare,2023-09-01
MERCH743,Business_743,Retail,2022-09-23
MERCH744,Business_744,Services,2024-06-02
MERCH745,Business_745,Education,2023-04-07
MERCH746,Business_746,Technology,2023-07-22
MERCH747,Business_747,Retail,2024-01-19
MERCH748,Business_748,Retail,2022-12-11
MERCH749,Business_749,Retail,2022-12-26
MERCH750,Business_750,Retail,2021-11-19
MERCH751,Business_751,Healthcare,2021-08-02
MERCH752,Business_752,Healthcare,2023-08-31
MERCH753,Business_753,Technology,2022-03-18
MERCH754,Business_754,Services,2023-03-03
MERCH755,Business_755,Services,2024-02-13
MERCH756,Business_756,Services,2024-03-02
MERCH757,Business_757,Services,2022-08-18
MERCH758,Business_758,Healthcare,2024-03-11
MERCH759,Business_759,Technology,2023-04-19
MERCH760,Business_760,Retail,2024-04-30
MERCH761,Business_761,Services,2024-01-05
MERCH762,Business_762,Education,2022-06-11
MERCH763,Business_763,Technology,2024-05-27
MERCH764,Business_764,Technology,2023-05-05
MERCH765,Business_765,Education,2022-10-07
MERCH766,Business_766,Education,2023-01-02
MERCH767,Business_767,Healthcare,2022-07-18
MERCH768,Business_768,Healthcare,2023-02-25
MERCH769,Business_769,Education,2024-04-14
MERCH770,Business_770,Retail,2021-07-25
MERCH771,Business_771,Technology,2022-09-17
MERCH772,Business_772,Healthcare,2022-11-24
MERCH773,Business_773,Education,2023-03-16
MERCH774,Business_774,Education,2024-03-21
MERCH775,Business_775,Education,2021-10-06
MERCH776,Business_776,Services,2021-08-12
MERCH777,Business_777,Education,2024-05-20
MERCH778,Business_778,Technology,2022-12-07
MERCH779,Business_779,Education,2022-05-19
MERCH780,Business_780,Education,2022-01-23
MERCH781,Business_781,Education,2022-09-19
MERCH782,Business_782,Healthcare,2022-11-30
MERCH783,Business_783,Technology,2022-02-02
MERCH784,Business_784,Retail,2022-04-29
MERCH785,Business_785,Healthcare,2021-10-20
MERCH786,Business_786,Services,2023-11-17
MERCH787,Business_787,Retail,2023-11-19
MERCH788,Business_788,Technology,2024-02-07
MERCH789,Business_789,Education,2023-11-05
MERCH790,Business_790,Healthcare,2022-06-12
MERCH791,Business_791,Technology,2023-01-27
MERCH792,Business_792,Education,2023-08-28
MERCH793,Business_793,Healthcare,2024-06-28
MERCH794,Business_794,Healthcare,2024-05-17
MERCH795,Business_795,Retail,2023-04-05
MERCH796,Business_796,Retail,2023-07-03
MERCH797,Business_797,Retail,2023-02-03
MERCH798,Business_798,Services,2022-01-13
MERCH799,Business_799,Retail,2021-11-16
MERCH800,Business_800,Technology,2024-02-05
MERCH801,Business_801,Healthcare,2022-08-09
MERCH802,Business_802,Technology,2023-12-17
MERCH803,Business_803,Retail,2023-09-15
MERCH804,Business_804,Education,2022-10-30
MERCH805,Business_805,Education,2023-10-04
MERCH806,Business_806,Retail,2023-03-31
MERCH807,Business_807,Technology,2022-01-27
MERCH808,Business_808,Healthcare,2021-11-12
MERCH809,Business_809,Technology,2022-08-06
MERCH810,Business_810,Retail,2022-11-12
MERCH811,Business_811,Healthcare,2023-09-08
MERCH812,Business_812,Retail,2023-12-20
MERCH813,Business_813,Services,2023-03-06
MERCH814,Business_814,Healthcare,2021-11-27
MERCH815,Business_815,Retail,2024-05-31
MERCH816,Business_816,Services,2023-04-25
MERCH817,Business_817,Technology,2024-06-22
MERCH818,Business_818,Services,2023-10-28
MERCH819,Business_819,Technology,2023-04-01
MERCH820,Business_820,Retail,2023-05-13
MERCH821,Business_821,Education,2022-09-29
MERCH822,Business_822,Education,2021-09-09
MERCH823,Business_823,Services,2021-11-07
MERCH824,Business_824,Services,2023-12-11
MERCH825,Business_825,Services,2024-06-25
MERCH826,Business_826,Education,2023-01-31
MERCH827,Business_827,Services,2021-09-14
MERCH828,Business_828,Services,2022-10-21
MERCH829,Business_829,Services,2021-08-14
MERCH830,Business_830,Services,2024-06-20
MERCH831,Business_831,Education,2022-03-02
MERCH832,Business_832,Retail,2023-08-01
MERCH833,Business_833,Technology,2023-11-16
MERCH834,Business_834,Education,2023-12-28
MERCH835,Business_835,Retail,2022-02-24
MERCH836,Business_836,Services,2024-01-11
MERCH837,Business_837,Services,2021-08-29
MERCH838,Business_838,Services,2023-09-27
MERCH839,Business_839,Healthcare,2021-07-20
MERCH840,Business_840,Technology,2021-10-28
MERCH841,Business_841,Retail,2023-12-29
MERCH842,Business_842,Services,2024-06-21
MERCH843,Business_843,Technology,2021-07-26
MERCH844,Business_844,Technology,2023-08-10
MERCH845,Business_845,Healthcare,2023-11-24
MERCH846,Business_846,Technology,2024-03-20
MERCH847,Business_847,Healthcare,2024-03-13
MERCH848,Business_848,Services,2021-09-01
MERCH849,Business_849,Technology,2023-10-06
MERCH850,Business_850,Education,2021-12-11
MERCH851,Business_851,Education,2024-06-14
MERCH852,Business_852,Education,2022-03-26
MERCH853,Business_853,Retail,2023-09-22
MERCH854,Business_854,Services,2024-06-11
MERCH855,Business_855,Education,2022-08-05
MERCH856,Business_856,Services,2023-06-28
MERCH857,Business_857,Healthcare,2023-03-07
MERCH858,Business_858,Education,2023-05-22
MERCH859,Business_859,Healthcare,2023-03-24
MERCH860,Business_860,Technology,2023-09-15
MERCH861,Business_861,Retail,2023-08-30
MERCH862,Business_862,Education,2022-09-18
MERCH863,Business_863,Healthcare,2023-11-06
MERCH864,Business_864,Healthcare,2022-04-13
MERCH865,Business_865,Technology,2022-09-27
MERCH866,Business_866,Education,2023-12-30
MERCH867,Business_867,Healthcare,2023-12-25
MERCH868,Business_868,Education,2022-04-04
MERCH869,Business_869,Retail,2021-08-07
MERCH870,Business_870,Retail,2023-04-12
MERCH871,Business_871,Services,2023-10-08
MERCH872,Business_872,Healthcare,2022-12-12
MERCH873,Business_873,Healthcare,2022-12-19
MERCH874,Business_874,Healthcare,2021-12-23
MERCH875,Business_875,Healthcare,2022-08-01
MERCH876,Business_876,Retail,2022-04-28
MERCH877,Business_877,Education,2022-04-22
MERCH878,Business_878,Retail,2023-06-15
MERCH879,Business_879,Education,2022-05-26
MERCH880,Business_880,Services,2023-04-24
MERCH881,Business_881,Retail,2021-09-05
MERCH882,Business_882,Retail,2023-10-26
MERCH883,Business_883,Services,2023-12-02
MERCH884,Business_884,Education,2023-10-03
MERCH885,Business_885,Technology,2021-12-18
MERCH886,Business_886,Services,2023-04-13
MERCH887,Business_887,Retail,2022-11-01
MERCH888,Business_888,Services,2021-07-30
MERCH889,Business_889,Services,2024-01-11
MERCH890,Business_890,Services,2024-03-20
MERCH891,Business_891,Healthcare,2022-04-01
MERCH892,Business_892,Healthcare,2023-07-04
MERCH893,Business_893,Education,2023-03-04
MERCH894,Business_894,Retail,2021-07-16
MERCH895,Business_895,Retail,2022-11-25
MERCH896,Business_896,Retail,2023-05-05
MERCH897,Business_897,Technology,2022-03-28
MERCH898,Business_898,Services,2023-03-06
MERCH899,Business_899,Retail,2022-05-16
MERCH900,Business_900,Technology,2023-08-13
MERCH901,Business_901,Technology,2023-09-22
MERCH902,Business_902,Education,2022-05-22
MERCH903,Business_903,Education,2021-12-15
MERCH904,Business_904,Retail,2023-04-27
MERCH905,Business_905,Technology,2024-03-01
MERCH906,Business_906,Retail,2023-11-02
MERCH907,Business_907,Retail,2023-07-29
MERCH908,Business_908,Technology,2021-09-16
MERCH909,Business_909,Education,2022-09-05
MERCH910,Business_910,Retail,2022-12-25
MERCH911,Business_911,Services,2022-03-21
MERCH912,Business_912,Education,2024-03-05
MERCH913,Business_913,Technology,2024-04-19
MERCH914,Business_914,Education,2023-02-18
MERCH915,Business_915,Education,2023-06-26
MERCH916,Business_916,Healthcare,2024-06-04
MERCH917,Business_917,Healthcare,2023-01-20
MERCH918,Business_918,Services,2024-04-29
MERCH919,Business_919,Technology,2022-09-21
MERCH920,Business_920,Education,2023-11-02
MERCH921,Business_921,Education,2022-06-26
MERCH922,Business_922,Technology,2024-03-10
MERCH923,Business_923,Healthcare,2022-12-03
MERCH924,Business_924,Technology,2024-05-08
MERCH925,Business_925,Technology,2022-06-23
MERCH926,Business_926,Technology,2022-09-26
MERCH927,Business_927,Healthcare,2023-11-04
MERCH928,Business_928,Healthcare,2023-03-19
MERCH929,Business_929,Education,2023-03-15
MERCH930,Business_930,Technology,2023-04-23
MERCH931,Business_931,Healthcare,2022-01-18
MERCH932,Business_932,Healthcare,2022-08-31
MERCH933,Business_933,Retail,2022-12-19
MERCH934,Business_934,Retail,2022-12-13
MERCH935,Business_935,Education,2022-07-31
MERCH936,Business_936,Education,2021-09-30
MERCH937,Business_937,Services,2023-03-31
MERCH938,Business_938,Education,2023-04-10
MERCH939,Business_939,Technology,2022-10-24
MERCH940,Business_940,Healthcare,2021-07-28
MERCH941,Business_941,Technology,2023-03-24
MERCH942,Business_942,Healthcare,2023-07-28
MERCH943,Business_943,Education,2022-11-14
MERCH944,Business_944,Retail,2023-12-18
MERCH945,Business_945,Retail,2023-07-29
MERCH946,Business_946,Technology,2022-05-11
MERCH947,Business_947,Retail,2022-06-23
MERCH948,Business_948,Healthcare,2023-12-01
MERCH949,Business_949,Technology,2024-05-15
MERCH950,Business_950,Education,2023-11-22
MERCH951,Business_951,Retail,2022-07-22
MERCH952,Business_952,Services,2022-06-10
MERCH953,Business_953,Services,2021-11-22
MERCH954,Business_954,Education,2023-04-29
MERCH955,Business_955,Retail,2023-06-04
MERCH956,Business_956,Healthcare,2021-11-07
MERCH957,Business_957,Healthcare,2022-04-16
MERCH958,Business_958,Services,2021-08-22
MERCH959,Business_959,Education,2022-08-19
MERCH960,Business_960,Healthcare,2022-02-17
MERCH961,Business_961,Healthcare,2022-09-10
MERCH962,Business_962,Healthcare,2023-03-07
MERCH963,Business_963,Technology,2024-02-20
MERCH964,Business_964,Technology,2023-03-11
MERCH965,Business_965,Healthcare,2022-01-17
MERCH966,Business_966,Technology,2023-05-20
MERCH967,Business_967,Retail,2023-06-09
MERCH968,Business_968,Services,2023-08-04
MERCH969,Business_969,Retail,2022-10-20
MERCH970,Business_970,Services,2023-10-25
MERCH971,Business_971,Retail,2021-08-20
MERCH972,Business_972,Technology,2023-01-07
MERCH973,Business_973,Education,2022-02-18
MERCH974,Business_974,Services,2024-03-15
MERCH975,Business_975,Education,2021-10-03
MERCH976,Business_976,Education,2021-11-05
MERCH977,Business_977,Retail,2023-05-23
MERCH978,Business_978,Retail,2023-10-12
MERCH979,Business_979,Technology,2024-01-08
MERCH980,Business_980,Education,2022-06-06
MERCH981,Business_981,Healthcare,2021-12-04
MERCH982,Business_982,Education,2023-03-15
MERCH983,Business_983,Healthcare,2021-08-08
MERCH984,Business_984,Technology,2022-08-01
MERCH985,Business_985,Retail,2024-02-10
MERCH986,Business_986,Education,2023-10-10
MERCH987,Business_987,Retail,2023-06-01
MERCH988,Business_988,Education,2023-07-30
MERCH989,Business_989,Healthcare,2024-02-03
MERCH990,Business_990,Retail,2023-08-04
MERCH991,Business_991,Healthcare,2022-11-07
MERCH992,Business_992,Technology,2023-01-20
MERCH993,Business_993,Retail,2021-11-11
MERCH994,Business_994,Education,2021-08-17
MERCH995,Business_995,Technology,2023-01-08
MERCH996,Business_996,Retail,2021-10-25
MERCH997,Business_997,Services,2024-04-25
MERCH998,Business_998,Technology,2022-12-30
MERCH999,Business_999,Technology,2021-08-18
MERCH1000,Business_1000,Education,2023-06-13
MERCH1001,Business_1001,Technology,2021-08-25
MERCH1002,Business_1002,Healthcare,2021-10-02
MERCH1003,Business_1003,Services,2024-03-19
MERCH1004,Business_1004,Education,2023-10-19
MERCH1005,Business_1005,Services,2023-05-08
MERCH1006,Business_1006,Retail,2022-10-11
MERCH1007,Business_1007,Retail,2022-07-15
MERCH1008,Business_1008,Services,2023-06-25
MERCH1009,Business_1009,Healthcare,2023-04-23
MERCH1010,Business_1010,Healthcare,2021-10-09
MERCH1011,Business_1011,Retail,2022-10-28
MERCH1012,Business_1012,Technology,2022-09-01
MERCH1013,Business_1013,Technology,2024-02-18
MERCH1014,Business_1014,Retail,2021-12-10
MERCH1015,Business_1015,Education,2021-07-25
MERCH1016,Business_1016,Education,2023-09-13
MERCH1017,Business_1017,Healthcare,2024-05-18
MERCH1018,Business_1018,Education,2023-07-06
MERCH1019,Business_1019,Retail,2022-04-28
MERCH1020,Business_1020,Services,2023-08-19
MERCH1021,Business_1021,Technology,2022-12-01
MERCH1022,Business_1022,Retail,2022-09-03
MERCH1023,Business_1023,Healthcare,2023-07-21
MERCH1024,Business_1024,Education,2023-01-10
MERCH1025,Business_1025,Technology,2021-10-03
MERCH1026,Business_1026,Healthcare,2024-04-01
MERCH1027,Business_1027,Healthcare,2022-02-26
MERCH1028,Business_1028,Retail,2023-11-27
MERCH1029,Business_1029,Services,2023-01-11
MERCH1030,Business_1030,Services,2022-03-31
MERCH1031,Business_1031,Services,2022-04-15
MERCH1032,Business_1032,Services,2024-06-14
MERCH1033,Business_1033,Services,2022-12-29
MERCH1034,Business_1034,Retail,2024-04-08
MERCH1035,Business_1035,Retail,2023-04-24
